CustomerID,ProductID,ProductName,Category,PurchaseAmount,PurchaseDate
551,35,Thousand Grocery,Grocery,194.5,2023-11-08
22,1,Difficult Electronics,Electronics,82.42,2024-06-18
972,28,Well Beauty,Health & Beauty,528.42,2024-02-04
58,22,Beautiful Supplies,Pet Supplies,119.7,2023-01-14
49,9,Finish Electronics,Electronics,18.99,2023-09-04
31,26,Until Books,Books,494.63,2023-01-25
221,14,Work Grocery,Grocery,648.18,2023-12-18
267,34,Special Clothing,Clothing,100.48,2024-06-05
972,10,Blue Clothing,Clothing,560.88,2023-07-26
839,5,Director Electronics,Electronics,171.0,2024-11-28
619,27,Station Automotive,Automotive,111.01,2023-01-02
368,16,Cover Electronics,Electronics,125.14,2024-06-27
667,27,Station Automotive,Automotive,89.3,2023-07-21
382,7,Themselves Electronics,Electronics,529.74,2023-09-25
669,33,Or Supplies,Pet Supplies,524.36,2023-10-06
671,35,Thousand Grocery,Grocery,383.74,2023-06-26
971,43,Analysis Grocery,Grocery,175.72,2023-05-31
134,37,Stuff Electronics,Electronics,6.53,2024-04-13
583,5,Director Electronics,Electronics,363.12,2023-04-21
515,6,Teach Beauty,Health & Beauty,536.04,2024-09-21
726,43,Analysis Grocery,Grocery,312.36,2023-04-16
811,25,Relationship Supplies,Pet Supplies,115.32,2023-07-05
132,45,Customer Grocery,Grocery,461.01,2023-01-17
409,16,Cover Electronics,Electronics,688.17,2023-02-19
142,47,Stand Electronics,Electronics,552.11,2023-10-18
963,46,Myself Grocery,Grocery,613.1,2023-07-24
329,48,Foreign Books,Books,36.15,2023-03-15
473,29,Back Automotive,Automotive,436.89,2024-01-05
419,33,Or Supplies,Pet Supplies,387.34,2023-05-12
188,38,Trouble Games,Toys & Games,440.1,2024-06-29
654,50,Child Supplies,Pet Supplies,596.15,2024-01-02
131,2,Great Supplies,Pet Supplies,198.37,2023-12-24
374,5,Director Electronics,Electronics,616.41,2023-11-18
620,25,Relationship Supplies,Pet Supplies,435.98,2023-08-05
739,48,Foreign Books,Books,683.66,2024-01-28
486,17,Officer Outdoors,Sports & Outdoors,602.08,2023-05-12
895,4,Thousand Kitchen,Home & Kitchen,261.13,2024-07-08
84,44,Better Kitchen,Home & Kitchen,83.2,2024-09-08
665,44,Better Kitchen,Home & Kitchen,77.16,2023-09-22
665,44,Better Kitchen,Home & Kitchen,8.89,2023-11-13
376,20,Much Supplies,Pet Supplies,641.93,2023-05-16
920,19,Large Electronics,Electronics,12.53,2024-08-25
277,10,Blue Clothing,Clothing,430.36,2024-02-09
913,15,Again Electronics,Electronics,573.96,2023-02-18
345,35,Thousand Grocery,Grocery,213.44,2024-02-24
890,4,Thousand Kitchen,Home & Kitchen,218.66,2023-02-20
384,5,Director Electronics,Electronics,46.06,2024-01-30
147,24,Quite Automotive,Automotive,89.09,2024-04-23
625,9,Finish Electronics,Electronics,543.46,2024-10-28
557,31,Out Clothing,Clothing,21.14,2024-12-10
250,29,Back Automotive,Automotive,412.57,2023-02-17
623,5,Director Electronics,Electronics,397.09,2024-06-02
98,1,Difficult Electronics,Electronics,46.42,2024-06-16
413,3,Item Books,Books,595.64,2024-03-31
247,31,Out Clothing,Clothing,475.17,2024-06-02
660,45,Customer Grocery,Grocery,85.95,2024-03-10
334,42,Reality Games,Toys & Games,87.21,2023-07-02
362,11,Kid Electronics,Electronics,559.24,2024-05-14
899,6,Teach Beauty,Health & Beauty,110.33,2023-12-12
335,6,Teach Beauty,Health & Beauty,84.95,2023-04-03
944,44,Better Kitchen,Home & Kitchen,35.1,2024-06-12
88,47,Stand Electronics,Electronics,311.8,2024-05-05
692,33,Or Supplies,Pet Supplies,215.03,2023-05-17
92,16,Cover Electronics,Electronics,206.43,2024-12-31
542,37,Stuff Electronics,Electronics,156.18,2024-06-29
37,1,Difficult Electronics,Electronics,430.19,2024-09-19
653,47,Stand Electronics,Electronics,273.61,2024-12-29
344,47,Stand Electronics,Electronics,468.48,2024-02-29
223,49,Day Automotive,Automotive,687.09,2023-12-02
942,6,Teach Beauty,Health & Beauty,269.61,2024-09-17
204,50,Child Supplies,Pet Supplies,53.03,2024-11-22
979,48,Foreign Books,Books,8.14,2023-07-09
633,46,Myself Grocery,Grocery,377.14,2024-08-02
630,14,Work Grocery,Grocery,110.69,2024-05-04
182,23,Interview Games,Toys & Games,234.05,2023-10-22
363,28,Well Beauty,Health & Beauty,66.63,2024-01-05
758,26,Until Books,Books,319.88,2024-02-02
363,3,Item Books,Books,7.36,2024-05-29
654,27,Station Automotive,Automotive,622.78,2024-05-24
399,49,Day Automotive,Automotive,351.58,2024-01-31
144,24,Quite Automotive,Automotive,226.15,2023-10-17
920,38,Trouble Games,Toys & Games,27.06,2023-11-22
736,17,Officer Outdoors,Sports & Outdoors,641.75,2024-12-26
775,4,Thousand Kitchen,Home & Kitchen,449.97,2024-08-24
634,50,Child Supplies,Pet Supplies,82.25,2024-10-29
293,28,Well Beauty,Health & Beauty,410.39,2023-10-21
869,23,Interview Games,Toys & Games,84.36,2023-08-20
188,26,Until Books,Books,440.18,2024-08-25
154,16,Cover Electronics,Electronics,54.87,2023-05-18
27,34,Special Clothing,Clothing,116.04,2024-11-21
186,16,Cover Electronics,Electronics,62.95,2023-07-11
363,27,Station Automotive,Automotive,12.56,2024-09-22
261,22,Beautiful Supplies,Pet Supplies,56.96,2024-08-02
720,13,Party Beauty,Health & Beauty,550.61,2023-01-09
976,5,Director Electronics,Electronics,421.83,2023-11-03
630,44,Better Kitchen,Home & Kitchen,116.9,2023-09-25
14,14,Work Grocery,Grocery,5.86,2023-04-24
697,12,Traditional Outdoors,Sports & Outdoors,585.81,2023-06-13
256,48,Foreign Books,Books,180.68,2023-05-31
364,47,Stand Electronics,Electronics,621.38,2023-05-28
49,23,Interview Games,Toys & Games,94.0,2023-04-20
484,4,Thousand Kitchen,Home & Kitchen,7.7,2024-05-16
940,20,Much Supplies,Pet Supplies,486.26,2023-12-06
954,2,Great Supplies,Pet Supplies,380.9,2023-06-03
671,32,Improve Books,Books,341.67,2024-07-27
550,6,Teach Beauty,Health & Beauty,215.88,2024-04-19
329,19,Large Electronics,Electronics,23.68,2023-05-17
656,36,Nothing Books,Books,37.85,2023-08-29
319,34,Special Clothing,Clothing,84.44,2024-09-26
89,47,Stand Electronics,Electronics,54.78,2023-03-13
752,49,Day Automotive,Automotive,42.94,2023-05-25
624,38,Trouble Games,Toys & Games,58.92,2024-07-06
348,49,Day Automotive,Automotive,313.67,2023-07-29
707,37,Stuff Electronics,Electronics,494.76,2023-03-08
30,45,Customer Grocery,Grocery,142.94,2023-02-01
424,41,Tv Games,Toys & Games,340.92,2024-12-23
315,50,Child Supplies,Pet Supplies,78.43,2023-04-26
423,35,Thousand Grocery,Grocery,188.36,2024-12-17
547,5,Director Electronics,Electronics,468.85,2023-03-23
310,39,How Beauty,Health & Beauty,663.56,2023-06-06
245,26,Until Books,Books,504.1,2024-04-15
259,15,Again Electronics,Electronics,342.02,2023-12-28
416,12,Traditional Outdoors,Sports & Outdoors,426.49,2024-08-29
821,12,Traditional Outdoors,Sports & Outdoors,284.56,2023-06-19
770,18,Usually Beauty,Health & Beauty,16.67,2024-07-02
126,50,Child Supplies,Pet Supplies,460.77,2024-05-10
623,13,Party Beauty,Health & Beauty,276.63,2024-06-07
356,13,Party Beauty,Health & Beauty,276.74,2023-06-24
797,17,Officer Outdoors,Sports & Outdoors,189.4,2024-12-06
258,5,Director Electronics,Electronics,95.89,2024-01-29
393,45,Customer Grocery,Grocery,11.34,2024-08-01
587,20,Much Supplies,Pet Supplies,454.79,2023-10-25
830,42,Reality Games,Toys & Games,57.78,2023-08-17
48,29,Back Automotive,Automotive,257.27,2023-04-21
266,32,Improve Books,Books,460.36,2023-07-02
892,9,Finish Electronics,Electronics,119.06,2024-04-13
151,9,Finish Electronics,Electronics,54.35,2024-05-14
814,50,Child Supplies,Pet Supplies,469.1,2023-01-18
698,48,Foreign Books,Books,39.43,2024-08-25
875,11,Kid Electronics,Electronics,24.48,2023-04-23
329,46,Myself Grocery,Grocery,95.03,2024-05-06
876,31,Out Clothing,Clothing,471.81,2024-03-13
169,48,Foreign Books,Books,146.18,2023-10-30
682,12,Traditional Outdoors,Sports & Outdoors,305.4,2024-01-15
864,24,Quite Automotive,Automotive,255.26,2024-12-05
125,48,Foreign Books,Books,194.11,2023-02-18
21,45,Customer Grocery,Grocery,172.38,2024-05-20
789,12,Traditional Outdoors,Sports & Outdoors,139.36,2024-10-03
299,39,How Beauty,Health & Beauty,312.82,2023-03-28
604,46,Myself Grocery,Grocery,174.73,2023-09-19
669,44,Better Kitchen,Home & Kitchen,663.88,2023-06-14
900,38,Trouble Games,Toys & Games,21.84,2023-12-27
712,26,Until Books,Books,162.48,2023-10-18
601,28,Well Beauty,Health & Beauty,657.91,2023-09-22
222,30,Measure Games,Toys & Games,380.94,2023-09-15
310,35,Thousand Grocery,Grocery,604.06,2024-03-05
587,25,Relationship Supplies,Pet Supplies,298.79,2024-11-22
924,10,Blue Clothing,Clothing,153.14,2024-06-19
669,34,Special Clothing,Clothing,549.02,2023-01-10
164,18,Usually Beauty,Health & Beauty,95.83,2023-04-27
486,16,Cover Electronics,Electronics,544.58,2024-01-20
997,2,Great Supplies,Pet Supplies,492.68,2024-02-19
804,39,How Beauty,Health & Beauty,184.64,2024-02-05
153,21,Campaign Grocery,Grocery,322.93,2024-04-20
522,11,Kid Electronics,Electronics,152.98,2023-01-10
560,31,Out Clothing,Clothing,77.34,2023-12-10
224,1,Difficult Electronics,Electronics,82.33,2023-05-23
998,32,Improve Books,Books,8.59,2023-08-14
95,1,Difficult Electronics,Electronics,110.63,2023-01-16
180,36,Nothing Books,Books,467.9,2024-02-23
733,43,Analysis Grocery,Grocery,66.26,2023-03-19
801,15,Again Electronics,Electronics,324.18,2023-09-16
163,30,Measure Games,Toys & Games,54.47,2023-03-07
45,27,Station Automotive,Automotive,34.74,2024-04-30
223,16,Cover Electronics,Electronics,501.1,2024-09-05
469,48,Foreign Books,Books,477.16,2024-01-24
429,16,Cover Electronics,Electronics,111.71,2024-05-28
368,10,Blue Clothing,Clothing,87.94,2023-10-03
929,36,Nothing Books,Books,112.74,2023-09-05
281,34,Special Clothing,Clothing,180.89,2023-08-02
551,18,Usually Beauty,Health & Beauty,95.7,2024-07-09
377,4,Thousand Kitchen,Home & Kitchen,66.67,2024-02-16
503,45,Customer Grocery,Grocery,245.67,2024-01-13
199,7,Themselves Electronics,Electronics,663.75,2023-08-14
486,25,Relationship Supplies,Pet Supplies,653.79,2024-12-05
403,14,Work Grocery,Grocery,45.7,2023-02-03
84,45,Customer Grocery,Grocery,165.86,2023-11-22
732,7,Themselves Electronics,Electronics,569.13,2024-07-11
861,15,Again Electronics,Electronics,25.94,2023-02-14
28,22,Beautiful Supplies,Pet Supplies,74.19,2023-10-16
9,44,Better Kitchen,Home & Kitchen,251.99,2024-06-22
147,3,Item Books,Books,168.5,2024-05-20
20,19,Large Electronics,Electronics,73.49,2023-10-20
428,15,Again Electronics,Electronics,31.81,2023-12-02
485,5,Director Electronics,Electronics,93.51,2023-09-12
103,22,Beautiful Supplies,Pet Supplies,657.62,2024-06-24
66,34,Special Clothing,Clothing,646.97,2023-01-10
223,2,Great Supplies,Pet Supplies,553.07,2024-02-02
342,50,Child Supplies,Pet Supplies,52.82,2024-01-09
191,6,Teach Beauty,Health & Beauty,179.53,2023-02-23
700,25,Relationship Supplies,Pet Supplies,115.32,2024-02-18
161,49,Day Automotive,Automotive,633.54,2023-06-17
576,19,Large Electronics,Electronics,401.12,2024-09-18
288,31,Out Clothing,Clothing,28.95,2023-11-19
698,38,Trouble Games,Toys & Games,62.54,2024-07-01
310,50,Child Supplies,Pet Supplies,600.41,2024-08-09
2,49,Day Automotive,Automotive,63.6,2023-05-03
384,50,Child Supplies,Pet Supplies,87.81,2024-04-14
646,14,Work Grocery,Grocery,40.55,2023-01-22
71,4,Thousand Kitchen,Home & Kitchen,493.15,2024-12-19
148,7,Themselves Electronics,Electronics,608.61,2024-02-27
563,26,Until Books,Books,85.38,2023-09-14
420,33,Or Supplies,Pet Supplies,553.66,2023-04-20
837,31,Out Clothing,Clothing,181.94,2023-03-08
52,44,Better Kitchen,Home & Kitchen,376.23,2023-03-31
900,35,Thousand Grocery,Grocery,9.38,2023-08-01
828,28,Well Beauty,Health & Beauty,435.68,2024-10-30
721,47,Stand Electronics,Electronics,76.34,2023-07-26
244,3,Item Books,Books,536.34,2024-10-07
595,38,Trouble Games,Toys & Games,686.39,2023-12-15
884,44,Better Kitchen,Home & Kitchen,172.44,2024-12-17
93,32,Improve Books,Books,35.81,2024-09-10
33,17,Officer Outdoors,Sports & Outdoors,79.01,2023-11-15
671,27,Station Automotive,Automotive,248.03,2024-11-23
639,23,Interview Games,Toys & Games,145.46,2023-04-05
993,46,Myself Grocery,Grocery,282.95,2024-07-18
823,5,Director Electronics,Electronics,115.26,2024-11-29
892,18,Usually Beauty,Health & Beauty,121.3,2024-08-29
98,20,Much Supplies,Pet Supplies,67.73,2023-03-19
43,24,Quite Automotive,Automotive,504.56,2023-02-06
389,20,Much Supplies,Pet Supplies,627.13,2023-09-21
582,20,Much Supplies,Pet Supplies,24.36,2024-07-02
885,42,Reality Games,Toys & Games,105.45,2024-09-04
411,26,Until Books,Books,578.8,2023-08-08
444,37,Stuff Electronics,Electronics,25.73,2025-01-01
462,2,Great Supplies,Pet Supplies,267.84,2024-08-22
504,9,Finish Electronics,Electronics,530.79,2023-09-19
260,5,Director Electronics,Electronics,53.01,2024-05-05
860,28,Well Beauty,Health & Beauty,63.68,2024-08-28
899,32,Improve Books,Books,115.54,2024-09-06
51,50,Child Supplies,Pet Supplies,474.24,2024-06-11
783,26,Until Books,Books,573.15,2024-03-26
642,3,Item Books,Books,441.66,2023-07-15
613,34,Special Clothing,Clothing,487.19,2023-10-27
480,3,Item Books,Books,62.41,2023-11-29
193,9,Finish Electronics,Electronics,229.38,2023-06-27
830,8,Learn Beauty,Health & Beauty,36.43,2024-07-22
722,32,Improve Books,Books,31.58,2024-04-12
584,16,Cover Electronics,Electronics,350.05,2024-11-17
427,44,Better Kitchen,Home & Kitchen,514.06,2024-07-01
840,22,Beautiful Supplies,Pet Supplies,218.7,2024-04-12
523,22,Beautiful Supplies,Pet Supplies,560.35,2024-08-05
873,36,Nothing Books,Books,347.66,2023-10-24
348,1,Difficult Electronics,Electronics,437.14,2024-08-28
191,30,Measure Games,Toys & Games,196.67,2023-10-06
250,15,Again Electronics,Electronics,551.06,2024-05-19
721,9,Finish Electronics,Electronics,99.18,2023-06-29
526,9,Finish Electronics,Electronics,577.38,2024-05-09
490,19,Large Electronics,Electronics,299.24,2023-06-17
365,11,Kid Electronics,Electronics,144.33,2023-02-10
371,21,Campaign Grocery,Grocery,165.84,2024-09-18
552,49,Day Automotive,Automotive,451.27,2023-10-29
350,17,Officer Outdoors,Sports & Outdoors,470.0,2023-07-05
805,27,Station Automotive,Automotive,268.27,2023-08-24
763,1,Difficult Electronics,Electronics,543.53,2024-08-28
674,31,Out Clothing,Clothing,274.35,2024-10-12
657,37,Stuff Electronics,Electronics,543.65,2023-01-21
152,43,Analysis Grocery,Grocery,350.16,2024-12-02
388,37,Stuff Electronics,Electronics,466.09,2023-08-03
649,30,Measure Games,Toys & Games,144.14,2023-01-17
25,1,Difficult Electronics,Electronics,380.4,2023-06-15
835,35,Thousand Grocery,Grocery,511.5,2023-12-16
641,47,Stand Electronics,Electronics,555.63,2024-09-14
334,10,Blue Clothing,Clothing,84.61,2023-04-24
142,25,Relationship Supplies,Pet Supplies,490.62,2024-10-28
837,21,Campaign Grocery,Grocery,191.84,2023-10-18
713,19,Large Electronics,Electronics,88.42,2023-10-09
348,27,Station Automotive,Automotive,245.61,2024-08-13
562,43,Analysis Grocery,Grocery,422.66,2023-11-03
931,46,Myself Grocery,Grocery,28.85,2023-07-22
831,19,Large Electronics,Electronics,114.68,2023-01-30
229,38,Trouble Games,Toys & Games,97.09,2024-11-21
583,37,Stuff Electronics,Electronics,467.73,2024-05-01
138,6,Teach Beauty,Health & Beauty,388.23,2024-11-08
203,4,Thousand Kitchen,Home & Kitchen,19.19,2024-02-06
335,29,Back Automotive,Automotive,18.23,2024-08-25
937,17,Officer Outdoors,Sports & Outdoors,425.66,2023-08-16
845,42,Reality Games,Toys & Games,379.57,2023-09-08
97,15,Again Electronics,Electronics,116.83,2023-03-27
268,50,Child Supplies,Pet Supplies,68.18,2024-08-04
115,28,Well Beauty,Health & Beauty,162.4,2024-11-05
904,1,Difficult Electronics,Electronics,35.41,2023-12-31
113,18,Usually Beauty,Health & Beauty,88.91,2023-02-06
906,30,Measure Games,Toys & Games,448.41,2023-05-08
374,30,Measure Games,Toys & Games,693.89,2024-09-12
67,18,Usually Beauty,Health & Beauty,427.36,2023-04-11
539,5,Director Electronics,Electronics,16.13,2024-09-09
636,41,Tv Games,Toys & Games,494.78,2023-09-05
571,15,Again Electronics,Electronics,18.04,2024-08-29
783,6,Teach Beauty,Health & Beauty,583.31,2023-12-11
332,40,Response Beauty,Health & Beauty,367.78,2023-01-05
436,35,Thousand Grocery,Grocery,545.38,2023-02-21
967,38,Trouble Games,Toys & Games,411.54,2024-03-22
247,27,Station Automotive,Automotive,458.98,2023-02-05
46,3,Item Books,Books,80.25,2024-02-03
611,12,Traditional Outdoors,Sports & Outdoors,230.12,2024-01-17
412,4,Thousand Kitchen,Home & Kitchen,88.81,2024-07-22
842,17,Officer Outdoors,Sports & Outdoors,567.78,2023-04-04
424,49,Day Automotive,Automotive,353.21,2024-02-18
319,4,Thousand Kitchen,Home & Kitchen,95.35,2024-08-12
956,43,Analysis Grocery,Grocery,218.45,2024-06-25
901,1,Difficult Electronics,Electronics,153.02,2023-12-08
231,32,Improve Books,Books,469.71,2024-09-08
143,45,Customer Grocery,Grocery,153.81,2023-09-12
52,3,Item Books,Books,315.13,2024-11-05
658,23,Interview Games,Toys & Games,327.02,2024-02-10
354,46,Myself Grocery,Grocery,148.57,2023-04-03
533,29,Back Automotive,Automotive,97.74,2024-09-20
859,25,Relationship Supplies,Pet Supplies,548.57,2023-11-17
840,4,Thousand Kitchen,Home & Kitchen,397.32,2023-01-27
23,22,Beautiful Supplies,Pet Supplies,666.07,2024-11-11
646,29,Back Automotive,Automotive,47.25,2024-08-24
992,27,Station Automotive,Automotive,456.39,2024-03-11
799,48,Foreign Books,Books,79.49,2024-06-06
940,12,Traditional Outdoors,Sports & Outdoors,488.8,2023-04-10
924,12,Traditional Outdoors,Sports & Outdoors,114.52,2024-05-20
9,16,Cover Electronics,Electronics,424.47,2023-05-02
977,5,Director Electronics,Electronics,682.65,2023-11-20
984,6,Teach Beauty,Health & Beauty,601.98,2024-09-27
784,33,Or Supplies,Pet Supplies,619.33,2023-02-02
877,42,Reality Games,Toys & Games,107.72,2024-09-30
698,1,Difficult Electronics,Electronics,30.71,2023-11-05
472,17,Officer Outdoors,Sports & Outdoors,142.97,2024-05-30
688,33,Or Supplies,Pet Supplies,463.24,2023-01-01
121,45,Customer Grocery,Grocery,435.52,2023-10-25
827,47,Stand Electronics,Electronics,310.05,2023-06-21
743,10,Blue Clothing,Clothing,498.91,2023-01-24
218,38,Trouble Games,Toys & Games,141.72,2023-05-31
375,12,Traditional Outdoors,Sports & Outdoors,120.88,2024-10-30
598,12,Traditional Outdoors,Sports & Outdoors,472.49,2024-02-09
231,12,Traditional Outdoors,Sports & Outdoors,450.21,2023-03-24
608,14,Work Grocery,Grocery,309.58,2023-06-05
583,10,Blue Clothing,Clothing,311.78,2023-03-31
128,35,Thousand Grocery,Grocery,453.39,2023-05-30
345,3,Item Books,Books,372.46,2023-04-28
56,39,How Beauty,Health & Beauty,410.88,2023-10-17
132,4,Thousand Kitchen,Home & Kitchen,229.11,2023-03-30
230,34,Special Clothing,Clothing,672.76,2024-12-25
707,45,Customer Grocery,Grocery,441.37,2023-12-17
796,11,Kid Electronics,Electronics,483.05,2024-08-30
790,50,Child Supplies,Pet Supplies,576.4,2024-09-04
339,17,Officer Outdoors,Sports & Outdoors,600.82,2024-03-06
756,11,Kid Electronics,Electronics,98.69,2023-10-05
645,36,Nothing Books,Books,318.12,2024-04-03
329,23,Interview Games,Toys & Games,78.56,2024-01-28
456,27,Station Automotive,Automotive,296.01,2023-11-29
864,46,Myself Grocery,Grocery,250.23,2024-01-23
61,28,Well Beauty,Health & Beauty,95.96,2023-04-05
997,7,Themselves Electronics,Electronics,629.15,2024-12-18
720,34,Special Clothing,Clothing,568.36,2023-09-28
611,15,Again Electronics,Electronics,240.03,2023-09-02
734,15,Again Electronics,Electronics,82.15,2023-06-23
731,16,Cover Electronics,Electronics,68.21,2023-02-27
46,8,Learn Beauty,Health & Beauty,80.55,2023-12-02
73,47,Stand Electronics,Electronics,16.8,2023-08-15
763,29,Back Automotive,Automotive,659.61,2024-06-03
621,46,Myself Grocery,Grocery,674.15,2023-10-09
241,20,Much Supplies,Pet Supplies,82.36,2024-09-23
2,4,Thousand Kitchen,Home & Kitchen,79.82,2023-09-14
17,37,Stuff Electronics,Electronics,17.33,2023-04-18
482,40,Response Beauty,Health & Beauty,20.56,2024-11-27
16,40,Response Beauty,Health & Beauty,6.87,2023-07-07
500,45,Customer Grocery,Grocery,101.71,2024-11-07
589,12,Traditional Outdoors,Sports & Outdoors,41.52,2023-05-13
733,50,Child Supplies,Pet Supplies,58.22,2023-10-11
988,3,Item Books,Books,179.32,2023-12-02
235,38,Trouble Games,Toys & Games,116.15,2024-09-21
78,38,Trouble Games,Toys & Games,72.68,2024-03-10
60,18,Usually Beauty,Health & Beauty,248.75,2024-02-18
77,50,Child Supplies,Pet Supplies,90.19,2023-01-31
760,8,Learn Beauty,Health & Beauty,485.96,2024-06-01
110,35,Thousand Grocery,Grocery,84.04,2024-11-27
277,15,Again Electronics,Electronics,456.68,2023-02-05
830,49,Day Automotive,Automotive,70.89,2023-06-08
354,45,Customer Grocery,Grocery,175.33,2023-07-31
982,2,Great Supplies,Pet Supplies,80.02,2024-09-06
391,8,Learn Beauty,Health & Beauty,174.97,2024-09-17
26,43,Analysis Grocery,Grocery,46.99,2024-03-07
679,26,Until Books,Books,271.21,2024-08-14
378,42,Reality Games,Toys & Games,422.44,2023-08-23
639,3,Item Books,Books,85.07,2023-02-24
366,41,Tv Games,Toys & Games,495.32,2023-12-25
929,18,Usually Beauty,Health & Beauty,93.58,2023-11-23
129,37,Stuff Electronics,Electronics,8.65,2023-04-19
649,22,Beautiful Supplies,Pet Supplies,104.27,2023-05-18
441,10,Blue Clothing,Clothing,398.3,2024-04-10
964,16,Cover Electronics,Electronics,247.17,2023-09-25
666,30,Measure Games,Toys & Games,615.85,2023-02-14
524,44,Better Kitchen,Home & Kitchen,150.51,2023-07-23
481,8,Learn Beauty,Health & Beauty,158.23,2024-11-17
587,18,Usually Beauty,Health & Beauty,484.1,2023-01-19
201,22,Beautiful Supplies,Pet Supplies,400.05,2024-09-19
972,11,Kid Electronics,Electronics,413.12,2023-10-16
96,18,Usually Beauty,Health & Beauty,455.37,2023-01-11
211,2,Great Supplies,Pet Supplies,175.08,2023-05-20
286,12,Traditional Outdoors,Sports & Outdoors,444.55,2024-01-21
830,28,Well Beauty,Health & Beauty,66.07,2023-09-27
35,18,Usually Beauty,Health & Beauty,316.0,2023-08-14
529,46,Myself Grocery,Grocery,102.89,2024-11-25
375,19,Large Electronics,Electronics,124.71,2023-10-28
479,16,Cover Electronics,Electronics,534.16,2024-07-04
229,25,Relationship Supplies,Pet Supplies,85.41,2024-11-20
491,42,Reality Games,Toys & Games,81.22,2024-04-28
998,50,Child Supplies,Pet Supplies,40.49,2023-07-18
616,3,Item Books,Books,84.91,2023-07-27
602,8,Learn Beauty,Health & Beauty,526.88,2024-10-05
391,48,Foreign Books,Books,174.16,2023-05-18
681,28,Well Beauty,Health & Beauty,39.81,2023-11-17
179,16,Cover Electronics,Electronics,353.78,2024-04-11
942,16,Cover Electronics,Electronics,300.49,2023-05-20
885,19,Large Electronics,Electronics,187.75,2023-08-17
742,4,Thousand Kitchen,Home & Kitchen,590.77,2023-03-03
655,16,Cover Electronics,Electronics,418.75,2024-05-01
884,17,Officer Outdoors,Sports & Outdoors,151.73,2024-06-07
453,6,Teach Beauty,Health & Beauty,81.05,2023-06-21
932,9,Finish Electronics,Electronics,407.75,2024-05-01
223,34,Special Clothing,Clothing,696.98,2023-03-18
416,40,Response Beauty,Health & Beauty,204.55,2024-09-09
761,31,Out Clothing,Clothing,94.04,2024-01-10
985,21,Campaign Grocery,Grocery,81.46,2024-01-25
871,44,Better Kitchen,Home & Kitchen,145.02,2023-05-01
723,35,Thousand Grocery,Grocery,660.99,2023-01-09
153,38,Trouble Games,Toys & Games,338.31,2023-08-14
446,33,Or Supplies,Pet Supplies,143.63,2024-06-08
88,37,Stuff Electronics,Electronics,321.32,2024-10-01
98,47,Stand Electronics,Electronics,61.15,2024-07-21
62,22,Beautiful Supplies,Pet Supplies,215.58,2024-04-19
333,3,Item Books,Books,105.46,2023-02-14
368,34,Special Clothing,Clothing,179.86,2023-01-07
608,25,Relationship Supplies,Pet Supplies,426.88,2024-08-31
1,32,Improve Books,Books,454.98,2024-04-29
968,29,Back Automotive,Automotive,121.86,2024-03-14
106,1,Difficult Electronics,Electronics,11.71,2024-08-11
467,49,Day Automotive,Automotive,95.74,2023-01-30
129,18,Usually Beauty,Health & Beauty,25.12,2024-03-27
408,2,Great Supplies,Pet Supplies,111.06,2024-03-01
550,44,Better Kitchen,Home & Kitchen,405.09,2024-05-03
980,6,Teach Beauty,Health & Beauty,403.62,2024-05-19
723,49,Day Automotive,Automotive,603.46,2023-12-08
776,14,Work Grocery,Grocery,252.99,2024-03-22
559,22,Beautiful Supplies,Pet Supplies,68.66,2024-08-02
65,30,Measure Games,Toys & Games,23.94,2023-05-13
942,31,Out Clothing,Clothing,480.87,2024-03-09
798,27,Station Automotive,Automotive,686.27,2023-08-27
610,25,Relationship Supplies,Pet Supplies,493.27,2024-02-13
852,48,Foreign Books,Books,685.84,2023-12-12
728,2,Great Supplies,Pet Supplies,36.46,2024-02-04
231,46,Myself Grocery,Grocery,264.91,2024-05-19
992,49,Day Automotive,Automotive,526.81,2023-12-28
66,10,Blue Clothing,Clothing,507.39,2024-02-11
997,25,Relationship Supplies,Pet Supplies,619.41,2023-09-28
15,6,Teach Beauty,Health & Beauty,83.88,2023-04-17
21,19,Large Electronics,Electronics,142.1,2023-06-08
531,7,Themselves Electronics,Electronics,108.91,2023-05-17
59,14,Work Grocery,Grocery,39.79,2023-12-06
363,47,Stand Electronics,Electronics,87.93,2024-08-07
988,50,Child Supplies,Pet Supplies,110.82,2024-11-22
887,47,Stand Electronics,Electronics,528.12,2024-02-21
173,2,Great Supplies,Pet Supplies,611.1,2023-06-16
247,35,Thousand Grocery,Grocery,597.71,2024-08-30
136,30,Measure Games,Toys & Games,43.47,2024-12-03
691,17,Officer Outdoors,Sports & Outdoors,121.06,2023-01-10
440,50,Child Supplies,Pet Supplies,496.8,2023-12-17
780,42,Reality Games,Toys & Games,60.58,2023-02-28
505,6,Teach Beauty,Health & Beauty,456.29,2023-10-16
364,46,Myself Grocery,Grocery,643.24,2024-11-26
860,44,Better Kitchen,Home & Kitchen,57.49,2023-12-14
349,5,Director Electronics,Electronics,169.03,2024-12-03
633,27,Station Automotive,Automotive,268.07,2023-07-16
413,42,Reality Games,Toys & Games,646.71,2023-09-25
980,41,Tv Games,Toys & Games,555.44,2023-02-05
844,41,Tv Games,Toys & Games,166.41,2024-09-17
485,25,Relationship Supplies,Pet Supplies,37.59,2023-07-13
199,23,Interview Games,Toys & Games,428.67,2023-10-04
69,32,Improve Books,Books,180.89,2023-06-14
