CustomerID,ProductID,ProductName,Category,PurchaseAmount,PurchaseDate
80,19,Food Electronics,Electronics,98.85,2023-01-18
315,20,Church Books,Books,5.11,2024-04-22
368,45,Father Electronics,Electronics,171.23,2023-08-30
362,23,Line Kitchen,Home & Kitchen,46.1,2024-08-05
204,42,Accept Books,Books,416.67125,2024-10-22
43,41,Cold Clothing,Clothing,218.59,2024-05-11
110,45,Father Electronics,Electronics,200.87,2024-10-19
85,41,Cold Clothing,Clothing,291.76,2024-06-03
275,23,Line Kitchen,Home & Kitchen,44.33,2023-08-09
232,33,First Clothing,Clothing,123.99,2023-09-15
85,33,First Clothing,Clothing,88.5,2024-02-29
154,20,Church Books,Books,416.67125,2024-08-01
38,24,Sign Supplies,Pet Supplies,294.63,2024-08-08
384,4,Worker Electronics,Electronics,49.08,2024-07-02
390,42,Accept Books,Books,86.74,2023-07-17
3,9,Health Clothing,Clothing,11.23,2023-06-16
389,2,Role Electronics,Electronics,127.38,2024-11-27
404,49,Former Grocery,Grocery,172.53,2023-04-23
202,9,Health Clothing,Clothing,351.24,2023-11-20
33,19,Food Electronics,Electronics,153.66,2023-06-02
481,3,Create Supplies,Pet Supplies,211.97,2023-10-21
272,10,Police Clothing,Clothing,120.34,2023-07-28
234,20,Church Books,Books,109.99,2023-01-12
486,30,Expect Books,Books,79.03,2024-04-29
295,49,Former Grocery,Grocery,196.78,2024-02-20
17,44,Around Outdoors,Sports & Outdoors,68.8,2024-11-26
111,43,Over Games,Toys & Games,39.77,2024-01-01
374,16,Miss Outdoors,Sports & Outdoors,100.25,2024-09-14
279,22,But Grocery,Grocery,107.48,2023-06-17
459,43,Over Games,Toys & Games,237.27,2023-05-12
148,43,Over Games,Toys & Games,192.66,2024-09-09
409,38,Important Clothing,Clothing,242.92,2024-01-14
39,13,Different Kitchen,Home & Kitchen,41.05,2023-06-27
411,6,Himself Kitchen,Home & Kitchen,95.11,2023-05-30
177,26,Last Supplies,Pet Supplies,36.38,2023-04-15
369,7,Dark Outdoors,Sports & Outdoors,26.9,2023-05-14
115,29,Worker Beauty,Health & Beauty,245.59,2023-01-09
378,32,Pressure Grocery,Grocery,276.92,2024-12-26
243,5,Foreign Outdoors,Sports & Outdoors,182.27,2023-07-10
228,17,Management Electronics,Electronics,18.6,2023-04-08
461,20,Church Books,Books,97.26,2024-08-10
309,10,Police Clothing,Clothing,296.66,2024-02-18
224,34,Stand Automotive,Automotive,122.38,2023-03-21
372,36,Citizen Beauty,Health & Beauty,154.23,2023-11-02
488,22,But Grocery,Grocery,9.19,2023-07-01
381,3,Create Supplies,Pet Supplies,152.63,2023-02-19
82,2,Role Electronics,Electronics,153.3,2023-08-09
26,17,Management Electronics,Electronics,416.67125,2024-12-21
364,15,Role Beauty,Health & Beauty,31.44,2024-07-21
303,31,Evening Beauty,Health & Beauty,143.12,2023-10-20
161,24,Sign Supplies,Pet Supplies,7.96,2023-09-25
4,22,But Grocery,Grocery,192.87,2024-03-16
473,49,Former Grocery,Grocery,23.11,2024-08-11
122,40,Guess Games,Toys & Games,56.9,2024-12-26
186,2,Role Electronics,Electronics,247.04,2023-06-29
143,15,Role Beauty,Health & Beauty,87.6,2024-08-22
469,10,Police Clothing,Clothing,182.84,2024-01-27
319,39,Television Books,Books,22.96,2024-09-06
324,17,Management Electronics,Electronics,38.58,2023-12-17
277,26,Last Supplies,Pet Supplies,374.36,2023-03-20
344,43,Over Games,Toys & Games,95.83,2023-12-28
23,22,But Grocery,Grocery,143.2,2024-12-02
405,49,Former Grocery,Grocery,28.44,2024-04-26
342,45,Father Electronics,Electronics,13.86,2024-01-28
80,9,Health Clothing,Clothing,81.63,2023-03-12
240,44,Around Outdoors,Sports & Outdoors,42.86,2023-02-21
378,38,Important Clothing,Clothing,204.73,2023-02-27
391,26,Last Supplies,Pet Supplies,36.32,2023-04-27
151,9,Health Clothing,Clothing,48.69,2024-02-14
471,28,Voice Automotive,Automotive,416.67125,2023-12-14
160,14,Full Kitchen,Home & Kitchen,282.74,2024-04-21
374,45,Father Electronics,Electronics,403.39,2024-01-13
319,36,Citizen Beauty,Health & Beauty,42.23,2024-03-22
84,8,Build Outdoors,Sports & Outdoors,143.11,2024-01-03
413,17,Management Electronics,Electronics,145.24,2023-08-01
251,31,Evening Beauty,Health & Beauty,20.77,2023-08-10
201,6,Himself Kitchen,Home & Kitchen,17.73,2024-01-05
317,13,Different Kitchen,Home & Kitchen,8.22,2023-01-18
483,10,Police Clothing,Clothing,49.77,2023-01-27
22,3,Create Supplies,Pet Supplies,57.44,2024-05-13
213,40,Guess Games,Toys & Games,45.25,2023-05-01
195,22,But Grocery,Grocery,46.65,2023-09-13
349,39,Television Books,Books,47.33,2024-01-07
98,18,Police Outdoors,Sports & Outdoors,53.49,2023-06-12
246,45,Father Electronics,Electronics,30.55,2023-12-26
355,23,Line Kitchen,Home & Kitchen,195.32,2023-04-30
345,47,Field Outdoors,Sports & Outdoors,265.38,2023-04-08
4,6,Himself Kitchen,Home & Kitchen,40.38,2024-10-19
65,41,Cold Clothing,Clothing,107.2,2023-03-25
196,42,Accept Books,Books,21.69,2024-01-28
147,25,Couple Games,Toys & Games,262.46,2024-09-10
201,18,Police Outdoors,Sports & Outdoors,40.03,2024-12-07
60,11,Benefit Games,Toys & Games,83.69,2024-10-16
259,26,Last Supplies,Pet Supplies,28.59,2023-09-02
175,41,Cold Clothing,Clothing,32.14,2023-09-24
394,7,Dark Outdoors,Sports & Outdoors,16.56,2024-10-16
127,19,Food Electronics,Electronics,40.43,2024-05-19
177,12,Manager Outdoors,Sports & Outdoors,47.44,2024-03-24
279,48,Drug Kitchen,Home & Kitchen,32.03,2024-09-23
178,20,Church Books,Books,16.01,2023-03-30
62,13,Different Kitchen,Home & Kitchen,22.74,2024-06-20
47,21,Move Automotive,Automotive,28.58,2024-09-01
133,5,Foreign Outdoors,Sports & Outdoors,8.04,2023-01-19
271,40,Guess Games,Toys & Games,303.25,2023-10-20
403,27,Affect Supplies,Pet Supplies,194.39,2024-10-04
234,24,Sign Supplies,Pet Supplies,123.27,2024-08-14
345,29,Worker Beauty,Health & Beauty,102.69,2023-08-05
316,36,Citizen Beauty,Health & Beauty,41.35,2024-03-18
41,28,Voice Automotive,Automotive,101.52,2024-06-04
121,32,Pressure Grocery,Grocery,47.74,2024-05-08
228,30,Expect Books,Books,44.56,2023-03-16
268,15,Role Beauty,Health & Beauty,185.76,2024-05-04
421,22,But Grocery,Grocery,254.33,2024-10-11
100,29,Worker Beauty,Health & Beauty,44.58,2023-09-23
415,21,Move Automotive,Automotive,33.98,2023-11-16
205,26,Last Supplies,Pet Supplies,79.93,2023-05-07
326,30,Expect Books,Books,23.57,2023-08-29
48,29,Worker Beauty,Health & Beauty,146.95,2023-11-12
118,22,But Grocery,Grocery,30.3,2023-07-10
340,18,Police Outdoors,Sports & Outdoors,44.73,2024-01-02
272,34,Stand Automotive,Automotive,136.74,2024-08-22
193,9,Health Clothing,Clothing,172.68,2023-09-09
63,5,Foreign Outdoors,Sports & Outdoors,199.16,2023-08-03
69,50,Relate Grocery,Grocery,145.37,2023-04-14
475,42,Accept Books,Books,21.81,2023-02-05
62,32,Pressure Grocery,Grocery,31.05,2023-02-23
108,26,Last Supplies,Pet Supplies,156.91,2024-03-01
445,29,Worker Beauty,Health & Beauty,144.09,2023-04-05
357,9,Health Clothing,Clothing,30.79,2023-03-28
235,20,Church Books,Books,346.05,2024-08-28
109,11,Benefit Games,Toys & Games,416.67125,2023-06-10
321,10,Police Clothing,Clothing,55.83,2024-02-14
83,42,Accept Books,Books,32.14,2024-07-10
162,10,Police Clothing,Clothing,110.8,2023-09-02
296,36,Citizen Beauty,Health & Beauty,48.47,2024-12-20
76,33,First Clothing,Clothing,35.58,2023-12-27
482,17,Management Electronics,Electronics,238.99,2024-10-16
383,17,Management Electronics,Electronics,191.45,2023-02-02
369,34,Stand Automotive,Automotive,30.94,2023-12-07
5,5,Foreign Outdoors,Sports & Outdoors,196.24,2023-06-07
115,36,Citizen Beauty,Health & Beauty,295.82,2024-01-12
354,17,Management Electronics,Electronics,104.09,2024-03-05
315,11,Benefit Games,Toys & Games,43.72,2023-08-29
271,2,Role Electronics,Electronics,318.38,2024-06-09
361,49,Former Grocery,Grocery,313.05,2023-10-08
36,37,Down Electronics,Electronics,361.79,2024-04-26
232,38,Important Clothing,Clothing,209.76,2024-05-12
194,5,Foreign Outdoors,Sports & Outdoors,230.64,2023-06-16
488,48,Drug Kitchen,Home & Kitchen,42.8,2024-03-24
282,10,Police Clothing,Clothing,177.68,2024-04-30
290,30,Expect Books,Books,246.64,2024-06-14
216,45,Father Electronics,Electronics,134.0,2024-01-24
239,38,Important Clothing,Clothing,149.2,2023-04-22
197,5,Foreign Outdoors,Sports & Outdoors,45.6,2024-02-02
386,50,Relate Grocery,Grocery,386.18,2024-06-06
370,41,Cold Clothing,Clothing,17.4,2024-08-09
369,22,But Grocery,Grocery,32.04,2024-05-14
91,49,Former Grocery,Grocery,96.77,2024-04-13
140,48,Drug Kitchen,Home & Kitchen,46.04,2023-06-03
264,15,Role Beauty,Health & Beauty,14.18,2023-11-04
234,17,Management Electronics,Electronics,42.19,2024-11-21
205,15,Role Beauty,Health & Beauty,109.4,2023-01-28
46,18,Police Outdoors,Sports & Outdoors,262.85,2024-02-25
404,21,Move Automotive,Automotive,36.13,2024-05-13
207,23,Line Kitchen,Home & Kitchen,49.75,2023-01-16
277,19,Food Electronics,Electronics,168.19,2023-01-14
332,48,Drug Kitchen,Home & Kitchen,88.85,2024-12-26
259,30,Expect Books,Books,50.27,2024-08-17
309,36,Citizen Beauty,Health & Beauty,68.39,2024-09-29
163,6,Himself Kitchen,Home & Kitchen,26.78,2024-05-09
135,33,First Clothing,Clothing,126.89,2024-11-03
488,31,Evening Beauty,Health & Beauty,5.04,2024-06-02
42,17,Management Electronics,Electronics,189.31,2025-01-01
325,19,Food Electronics,Electronics,28.48,2024-02-17
254,11,Benefit Games,Toys & Games,74.73,2024-07-24
405,22,But Grocery,Grocery,139.16,2023-01-15
172,31,Evening Beauty,Health & Beauty,151.5,2024-09-21
45,42,Accept Books,Books,38.48,2023-09-04
233,43,Over Games,Toys & Games,136.77,2023-11-26
182,19,Food Electronics,Electronics,175.15,2023-12-22
214,26,Last Supplies,Pet Supplies,36.08,2024-10-09
478,5,Foreign Outdoors,Sports & Outdoors,47.7,2024-03-12
88,9,Health Clothing,Clothing,236.75,2024-12-02
207,12,Manager Outdoors,Sports & Outdoors,29.63,2023-04-27
383,16,Miss Outdoors,Sports & Outdoors,18.86,2023-06-07
332,32,Pressure Grocery,Grocery,88.69,2023-04-20
221,1,Smile Automotive,Automotive,416.67125,2024-06-08
282,38,Important Clothing,Clothing,117.65,2024-07-04
149,37,Down Electronics,Electronics,12.28,2024-08-18
181,24,Sign Supplies,Pet Supplies,5.1,2024-01-29
453,15,Role Beauty,Health & Beauty,23.68,2024-04-12
45,42,Accept Books,Books,41.66,2024-11-10
143,18,Police Outdoors,Sports & Outdoors,186.69,2023-03-04
299,22,But Grocery,Grocery,41.58,2024-01-10
75,30,Expect Books,Books,27.37,2023-02-25
59,26,Last Supplies,Pet Supplies,143.37,2024-01-14
351,21,Move Automotive,Automotive,17.83,2024-02-13
183,14,Full Kitchen,Home & Kitchen,17.85,2023-09-30
467,22,But Grocery,Grocery,39.14,2024-06-03
488,49,Former Grocery,Grocery,15.18,2024-07-01
132,33,First Clothing,Clothing,112.89,2023-11-18
434,24,Sign Supplies,Pet Supplies,15.16,2023-03-25
405,8,Build Outdoors,Sports & Outdoors,161.26,2024-06-30
148,49,Former Grocery,Grocery,128.89,2024-01-12
355,33,First Clothing,Clothing,178.93,2024-11-19
437,4,Worker Electronics,Electronics,416.67125,2023-06-17
262,40,Guess Games,Toys & Games,293.98,2023-08-17
161,4,Worker Electronics,Electronics,6.25,2023-06-15
402,48,Drug Kitchen,Home & Kitchen,43.27,2023-07-06
53,10,Police Clothing,Clothing,162.42,2023-12-22
239,9,Health Clothing,Clothing,158.03,2024-11-09
321,46,School Kitchen,Home & Kitchen,225.34,2023-05-13
441,49,Former Grocery,Grocery,19.12,2024-01-07
371,26,Last Supplies,Pet Supplies,78.36,2023-08-08
259,40,Guess Games,Toys & Games,153.31,2023-10-06
171,22,But Grocery,Grocery,11.56,2023-02-13
228,25,Couple Games,Toys & Games,45.44,2023-06-01
413,41,Cold Clothing,Clothing,345.74,2024-09-21
185,17,Management Electronics,Electronics,24.14,2024-06-18
410,46,School Kitchen,Home & Kitchen,260.84,2024-04-12
276,14,Full Kitchen,Home & Kitchen,40.97,2023-11-21
313,4,Worker Electronics,Electronics,368.92,2023-07-27
23,20,Church Books,Books,121.99,2024-06-07
99,11,Benefit Games,Toys & Games,277.18,2023-09-15
420,29,Worker Beauty,Health & Beauty,232.93,2024-10-25
168,46,School Kitchen,Home & Kitchen,179.79,2024-01-15
449,38,Important Clothing,Clothing,209.53,2024-05-30
182,19,Food Electronics,Electronics,104.88,2023-04-26
280,40,Guess Games,Toys & Games,124.26,2024-12-27
454,17,Management Electronics,Electronics,171.35,2023-02-04
14,41,Cold Clothing,Clothing,46.2,2023-06-07
306,50,Relate Grocery,Grocery,93.02,2023-07-23
44,42,Accept Books,Books,172.34,2024-09-14
19,3,Create Supplies,Pet Supplies,40.86,2023-10-25
158,29,Worker Beauty,Health & Beauty,224.32,2024-05-29
448,49,Former Grocery,Grocery,171.36,2023-08-01
410,9,Health Clothing,Clothing,155.38,2024-10-20
171,49,Former Grocery,Grocery,49.97,2024-09-22
50,27,Affect Supplies,Pet Supplies,19.26,2023-08-12
85,9,Health Clothing,Clothing,272.72,2024-04-01
103,45,Father Electronics,Electronics,196.58,2023-11-16
341,30,Expect Books,Books,194.71,2023-04-24
125,43,Over Games,Toys & Games,416.67125,2024-01-20
357,25,Couple Games,Toys & Games,112.67,2024-06-28
497,40,Guess Games,Toys & Games,110.28,2023-09-17
322,44,Around Outdoors,Sports & Outdoors,25.35,2023-06-15
201,32,Pressure Grocery,Grocery,26.45,2023-08-09
347,24,Sign Supplies,Pet Supplies,149.07,2024-09-29
20,18,Police Outdoors,Sports & Outdoors,85.28,2023-08-29
137,12,Manager Outdoors,Sports & Outdoors,245.92,2023-03-27
220,15,Role Beauty,Health & Beauty,131.42,2024-05-17
82,22,But Grocery,Grocery,167.86,2024-01-15
401,11,Benefit Games,Toys & Games,155.89,2023-11-21
52,9,Health Clothing,Clothing,41.17,2024-07-23
183,44,Around Outdoors,Sports & Outdoors,194.77,2023-06-11
107,33,First Clothing,Clothing,236.95,2024-12-07
354,21,Move Automotive,Automotive,180.31,2024-01-25
49,45,Father Electronics,Electronics,160.0,2024-04-21
473,38,Important Clothing,Clothing,21.6,2023-11-29
474,44,Around Outdoors,Sports & Outdoors,46.58,2024-06-09
382,26,Last Supplies,Pet Supplies,9.95,2023-09-08
450,4,Worker Electronics,Electronics,31.8,2024-10-20
179,38,Important Clothing,Clothing,146.85,2023-05-15
178,24,Sign Supplies,Pet Supplies,30.55,2023-12-20
245,25,Couple Games,Toys & Games,40.31,2023-11-04
205,37,Down Electronics,Electronics,59.35,2024-08-09
324,42,Accept Books,Books,6.3,2024-11-19
404,13,Different Kitchen,Home & Kitchen,119.98,2023-11-12
312,1,Smile Automotive,Automotive,134.22,2024-03-12
363,23,Line Kitchen,Home & Kitchen,194.62,2023-06-18
10,27,Affect Supplies,Pet Supplies,30.41,2023-10-24
143,38,Important Clothing,Clothing,87.22,2023-09-01
320,14,Full Kitchen,Home & Kitchen,33.31,2024-07-02
172,22,But Grocery,Grocery,341.1,2023-03-16
15,33,First Clothing,Clothing,110.72,2024-07-13
356,27,Affect Supplies,Pet Supplies,38.15,2024-03-01
316,32,Pressure Grocery,Grocery,185.01,2023-08-26
414,36,Citizen Beauty,Health & Beauty,109.21,2024-11-29
373,48,Drug Kitchen,Home & Kitchen,31.83,2024-09-08
442,22,But Grocery,Grocery,253.54,2024-08-02
276,28,Voice Automotive,Automotive,60.51,2024-07-25
223,4,Worker Electronics,Electronics,267.41,2024-06-26
355,39,Television Books,Books,15.41,2024-10-16
146,27,Affect Supplies,Pet Supplies,30.24,2024-07-11
195,38,Important Clothing,Clothing,11.79,2023-07-09
341,24,Sign Supplies,Pet Supplies,150.57,2024-05-09
226,25,Couple Games,Toys & Games,114.52,2023-11-18
295,36,Citizen Beauty,Health & Beauty,198.81,2024-04-17
300,43,Over Games,Toys & Games,126.61,2024-11-04
227,4,Worker Electronics,Electronics,147.09,2024-08-29
195,19,Food Electronics,Electronics,45.27,2024-09-18
272,47,Field Outdoors,Sports & Outdoors,27.28,2024-02-04
285,29,Worker Beauty,Health & Beauty,121.62,2023-12-31
23,46,School Kitchen,Home & Kitchen,12.98,2024-04-23
173,25,Couple Games,Toys & Games,140.55,2024-08-10
78,28,Voice Automotive,Automotive,17.91,2023-10-18
28,34,Stand Automotive,Automotive,38.37,2023-07-09
313,13,Different Kitchen,Home & Kitchen,416.67125,2024-07-30
149,7,Dark Outdoors,Sports & Outdoors,26.64,2023-03-29
103,2,Role Electronics,Electronics,416.67125,2023-03-24
269,42,Accept Books,Books,137.17,2023-02-11
219,42,Accept Books,Books,126.32,2023-06-22
225,25,Couple Games,Toys & Games,141.95,2023-05-25
408,20,Church Books,Books,133.28,2024-11-19
297,24,Sign Supplies,Pet Supplies,30.57,2024-12-18
120,36,Citizen Beauty,Health & Beauty,37.64,2023-06-24
161,38,Important Clothing,Clothing,44.3,2023-04-09
407,12,Manager Outdoors,Sports & Outdoors,89.16,2024-06-30
38,10,Police Clothing,Clothing,278.99,2023-11-19
466,4,Worker Electronics,Electronics,190.44,2023-06-01
148,37,Down Electronics,Electronics,46.92,2023-01-29
186,2,Role Electronics,Electronics,416.67125,2023-05-16
71,4,Worker Electronics,Electronics,384.55,2024-08-30
1,7,Dark Outdoors,Sports & Outdoors,380.92,2023-05-07
247,5,Foreign Outdoors,Sports & Outdoors,28.59,2023-02-27
276,42,Accept Books,Books,68.58,2024-11-15
245,26,Last Supplies,Pet Supplies,19.87,2023-11-19
57,30,Expect Books,Books,24.94,2023-05-02
169,2,Role Electronics,Electronics,6.27,2024-12-28
367,42,Accept Books,Books,49.37,2023-10-08
456,32,Pressure Grocery,Grocery,17.62,2024-02-13
382,22,But Grocery,Grocery,5.35,2024-12-31
103,10,Police Clothing,Clothing,235.68,2023-01-12
405,36,Citizen Beauty,Health & Beauty,281.33,2024-05-30
109,23,Line Kitchen,Home & Kitchen,170.9,2024-09-14
36,33,First Clothing,Clothing,416.67125,2024-06-24
105,24,Sign Supplies,Pet Supplies,298.61,2024-10-12
452,40,Guess Games,Toys & Games,185.87,2023-11-17
369,26,Last Supplies,Pet Supplies,27.26,2024-12-11
126,30,Expect Books,Books,106.78,2024-05-16
492,28,Voice Automotive,Automotive,48.8,2023-06-26
235,37,Down Electronics,Electronics,300.24,2024-09-10
473,33,First Clothing,Clothing,13.84,2024-09-03
59,2,Role Electronics,Electronics,416.67125,2023-09-06
210,23,Line Kitchen,Home & Kitchen,16.31,2024-01-18
140,26,Last Supplies,Pet Supplies,29.78,2023-07-18
491,11,Benefit Games,Toys & Games,165.96,2024-05-21
12,3,Create Supplies,Pet Supplies,191.53,2024-05-23
413,6,Himself Kitchen,Home & Kitchen,327.71,2024-01-17
120,5,Foreign Outdoors,Sports & Outdoors,183.11,2024-02-05
474,33,First Clothing,Clothing,158.45,2023-01-16
165,44,Around Outdoors,Sports & Outdoors,172.95,2024-02-06
147,38,Important Clothing,Clothing,240.77,2024-11-09
74,20,Church Books,Books,128.51,2023-04-04
68,40,Guess Games,Toys & Games,141.12,2023-03-24
98,32,Pressure Grocery,Grocery,41.22,2024-03-17
82,30,Expect Books,Books,109.35,2024-05-17
420,20,Church Books,Books,30.99,2023-06-10
435,27,Affect Supplies,Pet Supplies,42.1,2023-04-28
98,2,Role Electronics,Electronics,83.6,2023-10-30
100,1,Smile Automotive,Automotive,122.31,2024-12-31
210,9,Health Clothing,Clothing,17.95,2024-10-16
319,26,Last Supplies,Pet Supplies,35.08,2023-04-06
293,39,Television Books,Books,194.01,2024-10-04
384,6,Himself Kitchen,Home & Kitchen,42.69,2024-04-06
405,50,Relate Grocery,Grocery,136.05,2023-02-28
13,23,Line Kitchen,Home & Kitchen,290.51,2023-08-13
347,15,Role Beauty,Health & Beauty,91.67,2023-08-09
194,36,Citizen Beauty,Health & Beauty,88.56,2024-02-29
370,7,Dark Outdoors,Sports & Outdoors,47.52,2024-07-12
408,43,Over Games,Toys & Games,165.37,2023-12-10
498,37,Down Electronics,Electronics,361.5,2024-04-20
262,38,Important Clothing,Clothing,61.1,2023-04-29
495,43,Over Games,Toys & Games,416.67125,2024-04-20
480,27,Affect Supplies,Pet Supplies,15.06,2024-05-15
294,41,Cold Clothing,Clothing,282.29,2024-08-18
153,27,Affect Supplies,Pet Supplies,128.67,2024-07-08
292,30,Expect Books,Books,43.91,2024-10-28
494,19,Food Electronics,Electronics,416.67125,2023-07-07
385,13,Different Kitchen,Home & Kitchen,19.11,2023-05-25
430,32,Pressure Grocery,Grocery,217.02,2024-08-20
161,10,Police Clothing,Clothing,24.73,2024-04-21
287,6,Himself Kitchen,Home & Kitchen,21.62,2024-05-11
343,24,Sign Supplies,Pet Supplies,121.94,2023-06-16
274,47,Field Outdoors,Sports & Outdoors,267.86,2024-08-07
20,46,School Kitchen,Home & Kitchen,47.73,2024-05-09
258,40,Guess Games,Toys & Games,14.5,2023-04-22
478,42,Accept Books,Books,17.72,2024-11-24
333,10,Police Clothing,Clothing,247.55,2023-12-02
258,13,Different Kitchen,Home & Kitchen,32.66,2024-05-04
254,15,Role Beauty,Health & Beauty,188.11,2023-11-30
209,20,Church Books,Books,124.04,2024-11-09
133,5,Foreign Outdoors,Sports & Outdoors,17.21,2023-11-05
370,22,But Grocery,Grocery,44.66,2023-02-09
48,26,Last Supplies,Pet Supplies,85.78,2024-02-13
406,11,Benefit Games,Toys & Games,104.51,2024-12-01
361,45,Father Electronics,Electronics,341.37,2024-10-01
92,31,Evening Beauty,Health & Beauty,28.68,2024-01-16
15,36,Citizen Beauty,Health & Beauty,222.2,2024-09-29
344,33,First Clothing,Clothing,111.77,2023-08-28
473,50,Relate Grocery,Grocery,33.98,2023-07-02
400,40,Guess Games,Toys & Games,164.22,2024-05-01
67,40,Guess Games,Toys & Games,48.79,2024-12-14
349,25,Couple Games,Toys & Games,80.86,2023-10-20
49,39,Television Books,Books,187.26,2023-11-23
480,22,But Grocery,Grocery,10.0,2023-06-30
399,15,Role Beauty,Health & Beauty,111.9,2023-12-12
162,9,Health Clothing,Clothing,272.92,2024-03-09
53,50,Relate Grocery,Grocery,121.57,2023-09-06
366,31,Evening Beauty,Health & Beauty,22.47,2024-12-09
164,30,Expect Books,Books,128.16,2024-03-09
26,31,Evening Beauty,Health & Beauty,416.67125,2023-07-12
47,36,Citizen Beauty,Health & Beauty,8.67,2024-11-15
218,37,Down Electronics,Electronics,39.84,2023-11-04
275,32,Pressure Grocery,Grocery,34.41,2023-11-18
379,25,Couple Games,Toys & Games,96.67,2023-11-27
48,8,Build Outdoors,Sports & Outdoors,85.82,2024-10-30
23,3,Create Supplies,Pet Supplies,152.35,2023-02-25
151,22,But Grocery,Grocery,33.16,2024-05-06
255,37,Down Electronics,Electronics,331.82,2024-04-28
159,32,Pressure Grocery,Grocery,107.16,2023-10-31
364,50,Relate Grocery,Grocery,29.85,2024-08-22
241,27,Affect Supplies,Pet Supplies,41.09,2024-12-20
381,43,Over Games,Toys & Games,199.1,2024-05-23
293,35,Seven Kitchen,Home & Kitchen,172.05,2023-11-27
59,44,Around Outdoors,Sports & Outdoors,203.12,2023-08-18
408,50,Relate Grocery,Grocery,77.26,2023-11-11
490,48,Drug Kitchen,Home & Kitchen,23.71,2023-07-03
110,4,Worker Electronics,Electronics,322.2,2024-10-26
349,5,Foreign Outdoors,Sports & Outdoors,152.14,2023-09-29
291,26,Last Supplies,Pet Supplies,199.54,2023-11-27
296,9,Health Clothing,Clothing,29.03,2024-11-05
476,30,Expect Books,Books,182.14,2024-06-04
393,38,Important Clothing,Clothing,275.6,2023-04-18
272,9,Health Clothing,Clothing,127.68,2023-08-21
129,10,Police Clothing,Clothing,67.68,2024-02-16
382,49,Former Grocery,Grocery,38.46,2023-03-17
331,33,First Clothing,Clothing,16.82,2023-10-04
364,40,Guess Games,Toys & Games,37.53,2024-12-15
160,18,Police Outdoors,Sports & Outdoors,416.67125,2024-02-10
217,50,Relate Grocery,Grocery,167.63,2024-05-31
470,2,Role Electronics,Electronics,72.87,2024-09-28
239,13,Different Kitchen,Home & Kitchen,47.26,2023-07-01
135,29,Worker Beauty,Health & Beauty,146.67,2023-08-25
161,49,Former Grocery,Grocery,29.8,2023-02-11
46,39,Television Books,Books,163.83,2023-11-08
474,42,Accept Books,Books,187.29,2023-12-19
437,18,Police Outdoors,Sports & Outdoors,359.04,2024-04-02
283,32,Pressure Grocery,Grocery,20.84,2023-10-29
261,3,Create Supplies,Pet Supplies,15.92,2023-03-30
423,15,Role Beauty,Health & Beauty,38.81,2023-03-08
169,2,Role Electronics,Electronics,38.22,2023-05-05
334,49,Former Grocery,Grocery,18.55,2024-02-16
360,37,Down Electronics,Electronics,250.86,2024-03-11
63,28,Voice Automotive,Automotive,146.04,2023-07-18
431,17,Management Electronics,Electronics,106.16,2023-05-26
238,2,Role Electronics,Electronics,42.33,2023-10-06
401,50,Relate Grocery,Grocery,160.87,2023-09-02
470,30,Expect Books,Books,94.25,2024-10-07
242,17,Management Electronics,Electronics,416.67125,2023-01-05
489,38,Important Clothing,Clothing,153.88,2023-11-10
21,37,Down Electronics,Electronics,266.18,2023-07-31
427,3,Create Supplies,Pet Supplies,56.45,2023-05-28
28,46,School Kitchen,Home & Kitchen,254.7,2023-12-21
201,42,Accept Books,Books,39.28,2023-12-15
446,38,Important Clothing,Clothing,96.65,2023-01-01
44,36,Citizen Beauty,Health & Beauty,416.67125,2024-05-12
255,46,School Kitchen,Home & Kitchen,384.92,2023-04-16
45,48,Drug Kitchen,Home & Kitchen,19.57,2023-05-11
133,48,Drug Kitchen,Home & Kitchen,9.07,2023-01-17
17,37,Down Electronics,Electronics,193.17,2024-07-23
122,3,Create Supplies,Pet Supplies,181.65,2024-01-06
426,25,Couple Games,Toys & Games,135.33,2024-11-19
248,26,Last Supplies,Pet Supplies,47.6,2023-12-04
403,7,Dark Outdoors,Sports & Outdoors,118.67,2024-06-12
346,15,Role Beauty,Health & Beauty,25.3,2023-04-21
351,27,Affect Supplies,Pet Supplies,22.8,2023-05-23
111,13,Different Kitchen,Home & Kitchen,178.95,2023-09-28
339,22,But Grocery,Grocery,41.98,2023-08-21
414,14,Full Kitchen,Home & Kitchen,131.95,2024-05-14
416,27,Affect Supplies,Pet Supplies,116.16,2024-08-16
9,29,Worker Beauty,Health & Beauty,122.01,2024-03-06
176,15,Role Beauty,Health & Beauty,128.57,2024-08-26
138,41,Cold Clothing,Clothing,284.39,2024-01-09
72,40,Guess Games,Toys & Games,277.3,2023-05-13
333,42,Accept Books,Books,161.99,2024-04-07
402,37,Down Electronics,Electronics,63.26,2024-12-11
376,43,Over Games,Toys & Games,16.03,2024-05-30
159,14,Full Kitchen,Home & Kitchen,81.08,2024-06-20
50,36,Citizen Beauty,Health & Beauty,16.63,2023-10-20
163,5,Foreign Outdoors,Sports & Outdoors,67.4,2024-08-13
426,49,Former Grocery,Grocery,117.65,2024-11-16
219,43,Over Games,Toys & Games,416.67125,2024-12-17
236,19,Food Electronics,Electronics,133.53,2023-02-04
406,1,Smile Automotive,Automotive,65.31,2023-05-14
98,49,Former Grocery,Grocery,126.43,2023-04-16
